Entity,Code,Year,"GDP per capita, PPP (constant 2021 international $)",Continent,yoy_growth,growth_3y,growth_5y,growth_10y,cagr_5y,ma_3y,ma_5y,ma_10y,trend_vs_ma3,trend_vs_ma5,trend_vs_ma10,ma5_slope,volatility_5y,cv_growth_5y,gdp_volatility_5y,risk_adjusted_performance,max_drawdown_5y,in_recession,in_recovery,economic_phase,crisis_year,years_since_recession,world_avg_gdp,continent_avg_gdp,gdp_vs_world,gdp_vs_continent,world_avg_growth,growth_vs_world,world_percentile,continent_percentile,income_classification
El Salvador,SLV,2013,9327.564,North America,1.769,7.846,7.154,19.887,1.392,9145.349,8915.895,8612.943,1.992,4.617,8.297,123.934,2.239,158.62,346.885,0.63,-8.931,False,False,stable,False,0,24184.98,21052.881,-61.432,-55.695,1.543,0.226,35.211,18.182,Lower Middle Income
El Salvador,SLV,2014,9451.744,North America,1.331,5.688,11.269,20.534,2.159,9314.909,9107.344,8773.964,1.469,3.782,7.725,158.0,0.807,37.324,319.223,2.676,-8.494,False,False,stable,False,0,24398.764,21574.906,-61.261,-56.191,1.854,-0.523,35.211,18.182,Lower Middle Income
El Salvador,SLV,2015,9646.154,North America,2.057,5.245,11.53,19.82,2.206,9475.154,9306.789,8933.526,1.805,3.646,7.977,195.447,0.788,35.678,268.745,2.799,-7.289,False,False,stable,False,0,24529.067,21832.282,-60.675,-55.817,1.521,0.536,35.211,18.182,Lower Middle Income
El Salvador,SLV,2016,9863.761,North America,2.256,5.749,10.295,17.366,1.979,9653.886,9490.929,9079.477,2.174,3.928,8.638,191.792,0.448,22.64,272.616,4.407,-7.08,False,False,stable,False,0,24834.897,22056.176,-60.283,-55.279,1.784,0.472,35.681,18.182,Lower Middle Income
El Salvador,SLV,2017,10064.794,North America,2.038,6.486,9.813,17.733,1.89,9858.236,9670.803,9231.073,2.095,4.074,9.032,182.007,0.357,18.897,299.528,5.277,-7.325,False,False,stable,False,0,25301.11,22307.702,-60.22,-54.882,2.099,-0.061,35.681,22.727,Upper Middle Income
El Salvador,SLV,2018,10297.203,North America,2.309,6.749,10.395,18.293,1.998,10075.253,9864.731,9390.313,2.203,4.384,9.658,186.901,0.391,19.588,333.689,5.092,-8.211,False,False,stable,False,0,25773.885,22763.981,-60.048,-54.765,1.983,0.326,35.681,22.727,Upper Middle Income
El Salvador,SLV,2019,10543.938,North America,2.396,6.896,11.555,24.127,2.211,10301.978,10083.17,9595.257,2.349,4.57,9.887,206.183,0.158,7.135,352.696,13.927,-8.515,False,False,stable,False,0,26131.821,23026.573,-59.651,-54.21,1.808,0.588,35.681,22.727,Upper Middle Income
El Salvador,SLV,2020,9692.449,North America,-8.076,-3.699,0.48,12.065,0.096,10177.863,10092.429,9699.609,-4.769,-3.963,-0.074,113.849,4.62,2500.769,338.685,0.04,-8.076,False,False,crisis,True,0,24296.883,20454.347,-60.108,-52.614,-5.789,-2.287,36.15,22.727,Lower Middle Income
El Salvador,SLV,2021,10809.714,North America,11.527,4.977,9.59,20.873,1.848,10348.7,10281.62,9886.274,4.455,5.136,9.341,99.225,6.938,340.258,430.718,0.294,-10.336,False,True,recovery,False,0,25822.605,21809.519,-58.139,-50.436,4.844,6.684,36.62,22.727,Upper Middle Income
El Salvador,SLV,2022,11068.922,North America,2.398,4.979,9.977,20.768,1.92,10523.695,10482.445,10076.624,5.181,5.595,9.848,195.008,6.94,328.746,527.553,0.304,-12.435,False,False,stable,False,0,26398.355,23121.678,-58.07,-52.128,3.104,-0.706,36.321,22.727,Upper Middle Income
El Salvador,SLV,2023,11404.334,North America,3.03,17.662,10.752,22.265,2.063,11094.323,10703.871,10284.301,2.794,6.544,10.891,211.126,6.952,308.283,648.781,0.324,-15.011,False,False,growth,False,0,26897.137,23675.165,-57.6,-51.83,2.098,0.932,36.408,22.727,Upper Middle Income
Equatorial Guinea,GNQ,1990,1122.818,Africa,,,,,,1122.818,1122.818,1122.818,0.0,0.0,0.0,,,,,,,False,False,stable,False,0,16421.927,4599.644,-93.163,-75.589,,,4.02,14.286,Low Income
Equatorial Guinea,GNQ,1991,1070.828,Africa,-4.63,,,,,1096.823,1096.823,1096.823,-2.37,-2.37,-2.37,,,,36.762,,,False,False,stable,False,0,16105.559,4578.79,-93.351,-76.613,-1.126,-3.504,2.5,8.0,Low Income
Equatorial Guinea,GNQ,1992,1390.479,Africa,29.851,,,,,1194.708,1194.708,1194.708,16.387,16.387,16.387,35.945,24.382,193.349,171.524,0.517,,False,True,recovery,False,0,16042.165,4504.344,-91.332,-69.13,-0.726,30.577,6.5,24.0,Low Income
Equatorial Guinea,GNQ,1993,1487.812,Africa,7.0,32.507,,,,1316.373,1267.984,1267.984,13.024,17.337,17.337,85.581,17.542,163.333,202.709,0.612,,False,False,growth,False,0,16063.7,4422.785,-90.738,-66.36,-0.146,7.146,7.5,28.0,Low Income
Equatorial Guinea,GNQ,1994,1672.346,Africa,12.403,56.173,,,,1516.879,1348.856,1348.856,10.249,23.982,23.982,77.074,14.347,128.607,252.032,0.778,-35.969,False,False,growth,False,0,16231.993,4391.06,-89.697,-61.915,0.284,12.119,8.955,30.0,Low Income
Equatorial Guinea,GNQ,1995,1892.117,Africa,13.141,36.077,68.515,,11.001,1684.091,1502.716,1439.4,12.352,25.913,31.452,117.366,12.457,107.823,308.121,0.927,-43.406,False,False,growth,False,0,16509.588,4456.01,-88.539,-57.538,2.393,10.748,11.386,38.0,Low Income
Equatorial Guinea,GNQ,1996,3033.84,Africa,60.341,103.913,183.317,,23.156,2199.434,1895.319,1667.177,37.937,60.07,81.975,273.231,21.765,88.664,664.621,1.128,-54.168,False,False,growth,False,0,16825.344,4613.259,-81.969,-34.237,2.884,57.457,20.297,58.0,Lower Middle Income
Equatorial Guinea,GNQ,1997,7296.1,Africa,140.491,336.279,424.718,,39.311,4074.019,3076.443,2370.792,79.089,137.16,207.749,786.863,56.704,121.486,2434.399,0.823,-79.608,False,False,growth,False,0,17646.345,4835.884,-58.654,50.874,3.924,136.566,42.157,78.0,Lower Middle Income
Equatorial Guinea,GNQ,1998,8684.657,Africa,19.031,358.992,483.72,,42.312,6338.199,4515.812,3072.333,37.021,92.317,182.673,1310.247,54.823,111.699,3250.946,0.895,-80.744,False,False,growth,False,0,17930.839,4902.447,-51.566,77.149,2.035,16.996,46.569,84.0,Lower Middle Income
Equatorial Guinea,GNQ,1999,10492.465,Africa,20.816,245.848,527.41,,44.381,8824.407,6279.836,3814.346,18.903,67.082,175.079,1601.696,53.53,105.449,3686.149,0.948,-81.967,False,False,growth,False,0,18258.355,4941.264,-42.533,112.344,1.717,19.099,51.471,86.0,Upper Middle Income
Equatorial Guinea,GNQ,2000,11767.471,Africa,12.152,61.284,521.921,948.031,44.128,10314.864,8254.907,4878.811,14.083,42.551,141.195,1869.547,53.706,106.208,3380.396,0.942,-74.218,False,False,growth,False,0,18926.987,5034.814,-37.827,133.722,3.219,8.932,55.825,90.0,Upper Middle Income
Equatorial Guinea,GNQ,2001,18031.965,Africa,53.236,107.63,494.361,1583.928,42.827,13430.634,11254.532,6574.925,34.26,60.22,174.254,2487.348,53.476,108.812,4154.843,0.919,-59.538,False,False,growth,False,0,19190.346,5180.916,-6.036,248.046,1.772,51.464,67.476,96.0,Upper Middle Income
Equatorial Guinea,GNQ,2002,20242.432,Africa,12.259,92.924,177.442,1355.788,22.641,16680.623,13843.798,8460.12,21.353,46.22,139.269,2794.446,17.077,72.673,5016.038,1.376,-57.097,False,False,growth,False,0,19601.423,5269.126,3.27,284.171,1.932,10.327,71.014,98.0,Upper Middle Income
Equatorial Guinea,GNQ,2003,21709.574,Africa,7.248,84.488,149.976,1359.161,20.11,19994.657,16448.781,10482.297,8.577,31.983,107.107,2597.125,18.594,87.947,5048.925,1.137,-51.669,False,False,growth,False,0,20061.665,5386.136,8.214,303.064,2.558,4.69,71.981,100.0,Upper Middle Income
Equatorial Guinea,GNQ,2004,28225.986,Africa,30.016,56.533,169.012,1587.808,21.886,23392.664,19995.486,13137.661,20.662,41.162,114.848,3075.844,19.004,82.691,5964.391,1.209,-58.31,False,False,growth,False,0,20914.556,5630.244,34.959,401.328,4.326,25.69,74.879,100.0,High Income
Equatorial Guinea,GNQ,2005,31302.957,Africa,10.901,54.64,166.013,1554.388,21.613,27079.506,23902.583,16078.745,15.596,30.961,94.685,3726.901,19.19,84.417,5615.325,1.185,-42.395,False,False,growth,False,0,21513.315,5871.69,45.505,433.117,3.588,7.314,74.879,100.0,High Income
Equatorial Guinea,GNQ,2006,32251.768,Africa,3.031,48.56,78.859,963.067,12.332,30593.57,26746.543,19000.538,5.42,20.583,69.741,3375.529,10.326,81.364,5498.447,1.229,-37.236,False,False,growth,False,0,22702.237,6080.572,42.064,430.407,4.234,-1.203,73.558,100.0,High Income
Equatorial Guinea,GNQ,2007,35540.45,Africa,10.197,25.914,75.574,387.116,11.916,33031.725,29806.147,21824.972,7.595,19.239,62.843,2951.782,10.388,84.606,5223.867,1.182,-38.916,False,False,growth,False,0,23408.29,6336.346,51.828,460.898,3.908,6.288,75.0,100.0,High Income
Equatorial Guinea,GNQ,2008,39994.617,Africa,12.533,27.766,84.226,360.52,12.998,35928.945,33463.156,24955.968,11.316,19.518,60.261,3358.306,10.011,75.067,4487.121,1.332,-29.426,False,False,growth,False,0,23609.286,6474.829,69.402,517.694,2.303,10.229,77.619,100.0,High Income
Equatorial Guinea,GNQ,2009,38706.605,Africa,-3.22,20.014,37.131,268.899,6.519,38080.557,35559.279,27777.382,1.644,8.851,39.346,2876.566,6.629,99.114,3828.647,1.009,-21.732,False,False,stable,False,0,22804.125,6378.308,69.735,506.848,-1.433,-1.787,78.199,100.0,High Income
Equatorial Guinea,GNQ,2010,33668.875,Africa,-13.015,-5.266,7.558,186.118,1.468,37456.699,36032.463,29967.523,-10.113,-6.56,12.351,1284.654,10.391,545.435,3277.651,0.183,-19.36,True,False,recession,False,0,23393.014,6454.115,43.927,421.665,3.046,-16.062,74.408,100.0,High Income
Equatorial Guinea,GNQ,2011,34341.934,Africa,1.999,-14.134,6.481,90.45,1.264,35572.471,36450.496,31598.52,-3.459,-5.785,8.682,445.608,10.373,610.668,2768.684,0.164,-15.816,False,False,stable,False,1,23939.923,6418.481,43.45,435.048,2.571,-0.571,74.528,100.0,High Income
Equatorial Guinea,GNQ,2012,35711.492,Africa,3.988,-7.738,0.481,76.419,0.096,34574.1,36484.705,33145.426,3.29,-2.119,7.742,226.121,9.43,2064.249,2755.655,0.048,-15.816,False,False,growth,False,2,24092.886,6761.483,48.224,428.161,2.044,1.944,75.472,100.0,High Income
Equatorial Guinea,GNQ,2013,32894.37,Africa,-7.889,-2.3,-17.753,51.52,-3.833,34315.932,35064.655,34263.905,-4.143,-6.189,-3.997,-692.92,7.002,193.026,2283.794,-0.518,-15.016,False,False,crisis,True,3,24184.98,6682.754,36.012,392.228,1.543,-9.432,73.709,100.0,High Income
Equatorial Guinea,GNQ,2014,31765.9,Africa,-3.431,-7.501,-17.932,12.541,-3.875,33457.254,33676.514,34617.897,-5.055,-5.673,-8.239,-1404.095,6.999,190.749,1487.126,-0.524,-11.049,True,False,recession,False,0,24398.764,6698.214,30.195,374.244,1.854,-5.285,72.77,100.0,High Income
Equatorial Guinea,GNQ,2015,27797.795,Africa,-12.492,-22.16,-17.438,-11.198,-3.76,30819.355,32502.298,34267.381,-9.804,-14.474,-18.88,-1281.178,6.826,191.499,3021.239,-0.522,-22.16,True,False,recession,False,0,24529.067,6667.517,13.326,316.914,1.521,-14.013,66.197,100.0,High Income
Equatorial Guinea,GNQ,2016,24435.064,Africa,-12.097,-25.717,-28.848,-24.237,-6.58,27999.586,30520.924,33485.71,-12.731,-19.94,-27.028,-1577.795,6.865,107.533,4432.221,-0.93,-31.576,True,False,recession,False,0,24834.897,6691.153,-1.61,265.185,1.784,-13.881,63.38,98.039,Upper Middle Income
Equatorial Guinea,GNQ,2017,22250.44,Africa,-8.941,-29.955,-37.694,-37.394,-9.028,24827.766,27828.714,32156.709,-10.381,-20.045,-30.806,-2336.792,3.675,40.977,4577.042,-2.44,-32.358,True,False,recession,False,0,25301.11,6803.861,-12.057,227.027,2.099,-11.039,61.502,96.078,Upper Middle Income
Equatorial Guinea,GNQ,2018,20165.48,Africa,-9.37,-27.457,-38.696,-49.58,-9.323,22283.661,25282.936,30173.795,-9.506,-20.241,-33.169,-2618.994,3.626,39.131,4595.014,-2.555,-36.518,True,False,recession,False,0,25773.885,6866.433,-21.76,193.682,1.983,-11.353,58.216,96.078,Upper Middle Income
Equatorial Guinea,GNQ,2019,18446.592,Africa,-8.524,-24.508,-41.93,-52.343,-10.3,20287.504,22619.074,28147.794,-9.074,-18.447,-34.465,-2604.82,1.864,18.124,3663.42,-5.514,-33.64,True,False,recession,False,0,26131.821,6884.267,-29.409,167.953,1.808,-10.332,54.46,94.118,Upper Middle Income
Equatorial Guinea,GNQ,2020,17089.154,Africa,-7.359,-23.196,-38.523,-49.243,-9.272,18567.075,20477.346,26489.822,-7.96,-16.546,-35.488,-2402.795,1.755,18.956,2937.195,-5.272,-30.063,True,False,recession,False,0,24296.883,6341.948,-29.665,169.462,-5.789,-1.57,53.052,94.118,Upper Middle Income
Equatorial Guinea,GNQ,2021,16821.45,Africa,-1.567,-16.583,-31.159,-51.018,-7.195,17452.399,18954.623,24737.774,-3.615,-11.254,-32.001,-1832.226,3.211,44.897,2270.302,-2.227,-24.399,False,False,stable,False,1,25822.605,6522.318,-34.858,157.906,4.844,-6.41,51.174,92.157,Upper Middle Income
Equatorial Guinea,GNQ,2022,16932.771,Africa,0.662,-8.207,-23.899,-52.585,-5.316,16947.792,17891.089,22859.902,-0.089,-5.356,-25.928,-1293.128,4.491,85.835,1430.65,-1.165,-16.583,False,False,stable,False,2,26398.355,6619.55,-35.857,155.799,3.104,-2.442,49.528,92.157,Upper Middle Income
Equatorial Guinea,GNQ,2023,15688.238,Africa,-7.35,-8.198,-22.203,-52.307,-4.897,16480.82,16995.641,21139.288,-4.809,-7.693,-25.786,-979.491,4.099,84.905,982.039,-1.177,-14.953,False,False,crisis,True,3,26897.137,6735.96,-41.673,132.903,2.098,-9.448,44.66,90.196,Upper Middle Income
Estonia,EST,1990,19715.28,Europe,,,,,,19715.28,19715.28,19715.28,0.0,0.0,0.0,,,,,,,False,False,stable,False,0,16421.927,30638.111,20.055,-35.651,,,72.362,30.769,Upper Middle Income
Estonia,EST,1991,18229.398,Europe,-7.537,,,,,18972.339,18972.339,18972.339,-3.916,-3.916,-3.916,,,,1050.677,,,False,False,crisis,True,0,16105.559,29998.393,13.187,-39.232,-1.126,-6.41,70.5,28.205,Upper Middle Income
Estonia,EST,1992,14635.029,Europe,-19.717,,,,,17526.569,17526.569,17526.569,-16.498,-16.498,-16.498,-1094.355,8.613,63.206,2612.033,-1.582,,True,False,recession,False,0,16042.165,29259.132,-8.771,-49.981,-0.726,-18.991,67.0,28.205,Upper Middle Income
Estonia,EST,1993,14154.642,Europe,-3.282,-28.205,,,,15673.023,16683.587,16683.587,-9.688,-15.158,-15.158,-1144.376,8.53,83.802,2718.63,-1.193,,True,False,recession,False,0,16063.7,28944.534,-11.884,-51.097,-0.146,-3.136,66.0,28.205,Upper Middle Income
Estonia,EST,1994,14223.106,Europe,0.484,-21.977,,,,14337.592,16191.491,16191.491,-0.799,-12.157,-12.157,-667.539,8.771,116.741,2598.847,-0.856,-28.205,False,False,stable,False,1,16231.993,29416.269,-12.376,-51.649,0.284,0.199,66.667,30.769,Upper Middle Income
Estonia,EST,1995,15134.759,Europe,6.41,3.415,-23.233,,-5.151,14504.169,15275.387,16015.369,4.348,-0.921,-5.499,-704.1,9.822,207.708,1697.011,-0.481,-22.353,False,False,growth,False,2,16509.588,29657.936,-8.327,-48.969,2.393,4.016,67.327,32.5,Upper Middle Income
Estonia,EST,1996,16118.94,Europe,6.503,13.877,-11.577,,-2.431,15158.935,14853.295,16030.165,6.333,8.521,0.554,-669.098,10.779,561.164,808.389,-0.178,-12.186,False,False,growth,False,3,16825.344,30385.741,-4.198,-46.952,2.884,3.619,67.327,32.5,Upper Middle Income
Estonia,EST,1997,18431.559,Europe,14.347,29.589,25.941,,4.721,16561.753,15612.601,16330.339,11.29,18.056,12.867,168.607,6.719,137.332,1766.888,0.728,-23.204,False,False,growth,False,4,17646.345,31990.146,4.45,-42.384,3.924,10.423,70.588,38.095,Upper Middle Income
Estonia,EST,1998,19417.078,Europe,5.347,28.295,37.178,,6.526,17989.192,16665.088,16673.31,7.937,16.514,16.456,905.897,4.976,75.189,2196.436,1.33,-26.75,False,False,growth,False,5,17930.839,33152.456,8.289,-41.431,2.035,3.312,71.569,38.095,Upper Middle Income
Estonia,EST,1999,19277.695,Europe,-0.718,19.597,35.538,,6.27,19042.111,17676.006,16933.749,1.237,9.061,13.842,1031.703,5.36,84.05,1939.716,1.19,-22.054,False,False,stable,False,6,18258.355,34221.811,5.583,-43.668,1.717,-2.435,72.059,38.095,Upper Middle Income
Estonia,EST,2000,21119.953,Europe,9.556,14.586,39.546,7.125,6.892,19938.242,18873.045,17074.216,5.927,11.905,23.695,1103.978,5.547,79.158,1822.657,1.263,-23.679,False,True,recovery,False,7,18926.987,35714.493,11.586,-40.864,3.219,6.337,72.816,38.095,Upper Middle Income
Estonia,EST,2001,22504.857,Europe,6.557,15.902,39.617,23.454,6.903,20967.502,20150.228,17501.762,7.332,11.685,28.586,1237.111,5.545,79.018,1638.39,1.265,-18.1,False,False,growth,False,8,19190.346,36672.51,17.272,-38.633,1.772,4.786,73.786,38.095,Upper Middle Income
Estonia,EST,2002,24218.04,Europe,7.613,25.627,31.394,65.48,5.613,22614.283,21307.525,18460.063,7.092,13.66,31.192,1217.24,3.891,68.62,2099.636,1.457,-20.399,False,False,growth,False,9,19601.423,37384.75,23.552,-35.219,1.932,5.681,74.396,40.476,Upper Middle Income
Estonia,EST,2003,26221.773,Europe,8.274,24.156,35.045,85.252,6.193,24314.89,22668.464,19666.776,7.842,15.675,33.33,1259.118,4.048,64.694,2690.221,1.545,-26.482,False,False,growth,False,10,20061.665,38182.611,30.706,-31.325,2.558,5.716,74.879,42.857,High Income
Estonia,EST,2004,28172.957,Europe,7.441,25.186,46.143,98.079,7.884,26204.257,24447.516,21061.761,7.513,15.239,33.764,1569.996,1.116,14.143,2825.162,7.064,-25.035,False,False,growth,False,11,20914.556,39482.814,34.705,-28.645,4.326,3.115,74.396,42.857,High Income
Estonia,EST,2005,31032.965,Europe,10.152,28.14,46.937,105.044,8.001,28475.898,26430.118,22651.582,8.98,17.415,37.001,1880.827,1.346,16.811,3337.966,5.944,-27.481,False,False,growth,False,12,21513.315,40628.311,44.25,-23.617,3.588,6.564,74.396,42.857,High Income
Estonia,EST,2006,34264.023,Europe,10.412,30.67,52.252,112.57,8.771,31156.648,28781.952,24466.09,9.973,19.047,40.047,2167.218,1.41,16.066,3964.683,6.22,-29.319,False,False,growth,False,13,22702.237,42282.716,50.928,-18.964,4.234,6.177,75.962,45.238,High Income
Estonia,EST,2007,37026.652,Europe,8.063,31.426,52.889,100.887,8.862,34107.88,31343.674,26325.599,8.557,18.131,40.649,2456.778,1.329,14.99,4393.419,6.666,-29.181,False,False,growth,False,14,23408.29,44019.887,58.178,-15.887,3.908,4.154,76.923,45.238,High Income
Estonia,EST,2008,35223.24,Europe,-4.871,13.503,34.328,81.403,6.08,35504.638,33143.967,27906.216,-0.793,6.273,26.22,2181.008,6.343,101.655,3529.179,0.984,-23.912,False,False,stable,False,15,23609.286,44162.16,49.192,-20.241,2.303,-7.174,74.286,42.857,High Income
Estonia,EST,2009,30128.023,Europe,-14.465,-12.071,6.94,56.284,1.351,34125.972,33534.981,28991.248,-11.715,-10.159,3.921,1095.653,11.093,597.016,2891.407,0.167,-18.632,True,False,recession,False,0,22804.125,41634.183,32.117,-27.636,-1.433,-13.032,72.512,40.476,High Income
Estonia,EST,2010,30936.557,Europe,2.684,-16.448,-0.311,46.48,-0.062,32095.94,33515.699,29972.909,-3.612,-7.695,3.215,185.866,10.16,2788.137,2912.507,0.036,-18.632,False,True,recovery,False,1,23393.014,42172.183,32.247,-26.642,3.046,-0.363,72.512,40.476,High Income
Estonia,EST,2011,33391.11,Europe,7.934,-5.201,-2.548,48.373,-0.515,31485.23,33341.116,31061.534,6.053,0.15,7.5,-96.932,9.592,7316.826,2882.444,-0.014,-18.632,False,False,growth,False,2,23939.923,42664.006,39.479,-21.735,2.571,5.364,73.585,40.476,High Income
Estonia,EST,2012,34741.37,Europe,4.044,15.312,-6.172,43.452,-1.266,33023.012,32884.06,32113.867,5.204,5.648,8.182,-315.819,8.876,949.369,2267.541,-0.105,-14.465,False,False,growth,False,3,24092.886,42367.772,44.198,-18.0,2.044,2.0,74.057,42.857,High Income
Estonia,EST,2013,35477.637,Europe,2.119,14.679,0.722,35.298,0.144,34536.706,32934.939,33039.453,2.724,7.72,7.38,-203.089,8.648,1867.596,2335.0,0.054,-15.079,False,False,stable,False,4,24184.98,42570.023,46.693,-16.661,1.543,0.576,75.117,45.238,High Income
Estonia,EST,2014,36752.746,Europe,3.594,10.067,21.989,30.454,4.055,35657.251,34259.884,33897.432,3.072,7.276,8.423,687.912,2.285,56.075,2220.832,1.783,-15.825,False,False,growth,False,5,24398.764,43277.861,50.634,-15.077,1.854,1.74,76.056,47.619,High Income
Estonia,EST,2015,37403.79,Europe,1.771,7.664,20.905,20.529,3.87,36544.724,35553.331,34534.515,2.351,5.205,8.308,1309.196,2.454,63.046,1597.107,1.586,-10.728,False,False,stable,False,6,24529.067,44416.114,52.488,-15.788,1.521,0.25,76.056,47.619,High Income
Estonia,EST,2016,38549.473,Europe,3.063,8.659,15.448,12.507,2.915,37568.67,36585.003,34963.06,2.611,5.37,10.258,1162.56,0.962,32.948,1515.168,3.032,-9.878,False,False,growth,False,7,24834.897,45347.706,55.223,-14.991,1.784,1.279,76.526,47.619,High Income
Estonia,EST,2017,40672.336,Europe,5.507,10.665,17.072,9.846,3.203,38875.2,37771.196,35327.628,4.623,7.681,15.129,1108.933,1.475,45.94,1965.64,2.175,-12.772,False,False,growth,False,8,25301.11,46570.85,60.753,-12.666,2.099,3.408,77.465,47.619,High Income
Estonia,EST,2018,42030.55,Europe,3.339,12.37,18.471,19.326,3.448,40417.453,39081.779,36008.359,3.991,7.545,16.724,1248.388,1.345,38.916,2221.965,2.568,-12.557,False,False,growth,False,9,25773.885,47686.546,63.074,-11.861,1.983,1.356,77.465,47.619,High Income
Estonia,EST,2019,43435.2,Europe,3.342,12.674,18.182,44.169,3.398,42046.029,40418.27,37339.077,3.304,7.464,16.326,1323.537,1.343,39.439,2467.051,2.534,-13.886,False,False,growth,False,10,26131.821,48660.618,66.216,-10.738,1.808,1.534,77.465,45.238,High Income
Estonia,EST,2020,42099.355,Europe,-3.075,3.509,12.554,36.083,2.393,42521.702,41357.383,38455.357,-0.993,1.794,9.476,1137.802,3.234,132.808,1848.962,0.753,-11.248,False,False,stable,False,11,24296.883,46497.155,73.271,-9.458,-5.789,2.713,78.404,47.619,High Income
Estonia,EST,2021,45063.543,Europe,7.041,7.216,16.898,34.957,3.172,43532.699,42660.197,39622.6,3.517,5.634,13.732,1120.963,3.857,119.37,1661.272,0.838,-9.744,False,True,recovery,False,12,25822.605,49900.808,74.512,-9.694,4.844,2.197,78.873,47.619,High Income
Estonia,EST,2022,44492.12,Europe,-1.268,2.433,9.392,28.067,1.811,43885.006,43424.154,40597.675,1.383,2.459,9.593,1033.385,4.043,215.517,1371.632,0.464,-6.73,False,False,stable,False,13,26398.355,51421.287,68.541,-13.475,3.104,-4.372,78.302,45.238,High Income
Estonia,EST,2023,42471.824,Europe,-4.541,0.885,1.05,19.714,0.209,44009.162,43512.408,41297.094,-3.493,-2.391,2.845,426.106,4.795,1599.944,1269.975,0.062,-6.578,False,False,stable,False,14,26897.137,51010.852,57.905,-16.74,2.098,-6.639,76.214,43.902,High Income
Eswatini,SWZ,1990,5528.906,Africa,,,,,,5528.906,5528.906,5528.906,0.0,0.0,0.0,,,,,,,False,False,stable,False,0,16421.927,4599.644,-66.332,20.203,,,38.191,75.51,Lower Middle Income
